NFT No,File Path,Name,Size (KB),CRC Value,NFT ID,Containment Field,Containment Field ID,Containment Field %,Heart Humidor,Heart Humidor ID,Heart Humidor %,Brain Bucket,Brain Bucket ID,Brain Bucket %,Exhaust Spout,Exhaust Spout ID,Exhaust Spout %,Aroma Nozzle,Aroma Nozzle ID,Aroma Nozzle %,Rarity Score,Listing Price,Rarity Type,Rarity Counts,Description,Listed on OpenSea?,Contract Address,token_id
57,C:\Users\Tynan\Documents\layer.bot\nfts\#57,#57,950826,9E3AE4DC,b0d38ccf33f22c64,Stripz,8a8b50eb5a579e61,0.0111,Tee,bdc22db2c92d32c3,0.0407,Big Grin,e4929bcd653431d3,0.0053,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,811.5143044461921,0.005,OEM,5844,"Chopzy#57 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
58,C:\Users\Tynan\Documents\layer.bot\nfts\#58,#58,1375220,4DBEE0D8,b1934ecc65733c26,Glow,95956a5e6a7a292a,0.0136,Tee,bdc22db2c92d32c3,0.0407,Bummed,a4c79bcd643231c7,0.0083,Tin,b03030c6cfcfcbc9,0.1923,Magnum,ee6491914e66b599,0.0142,26927.340556754,0.005,OEM,5844,"Chopzy#58 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
59,C:\Users\Tynan\Documents\layer.bot\nfts\#59,#59,1422035,DCBCAC39,93355a19c9cecc33,Glow,94926b4f661c3a73,0.0356,Tee,bfc02f30c22db2cb,0.0148,Big Grin,e4ce9b3971646493,0.0087,Lids,e3339b9acccc6c30,0.0148,Flower,ee6a91916e6e9191,0.0108,11874157.789736291,0.005,OEM,5844,"Chopzy#59 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
60,C:\Users\Tynan\Documents\layer.bot\nfts\#60,#60,779512,210AD8B6,a1b19cce66cc8d33,Glow,8084bf07c5f79587,0.0128,Painted,add22dd2c23dd249,0.0156,Say Aaah,e4969b6966346167,0.0057,Lids,e131949ececf6990,0.0478,Flames,ed6c92926d6d9292,0.0884,1185182.6095990124,0.005,OEM,5844,"Chopzy#60 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
61,C:\Users\Tynan\Documents\layer.bot\nfts\#61,#61,1535571,3CC93A05,c43cc33bc30ecd33,Curlies,94c568e69b9bc90b,0.0161,Tee,e79c6196c936d924,0.0193,Say Aaah,e48e9b3167646633,0.0117,Tin,b03030c6cfcfcbc9,0.1923,Nozzle Port,e626999966669999,0.0411,7858.741757447118,0.005,OEM,5844,"Chopzy#61 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
62,C:\Users\Tynan\Documents\layer.bot\nfts\#62,#62,1349370,22962777,e0689fb19bca4c36,Flower Fun,95d72b612b607ce1,0.012,Tee,bfc02f30c22db2cb,0.0148,Say Aaah,e4ce9b31674c6623,0.0063,Umbrella,f77f8c889b73a080,0.0147,Widget,ca4ab5b5664ad549,0.0092,41634358.40454474,0.005,OEM,5844,"Chopzy#62 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
63,C:\Users\Tynan\Documents\layer.bot\nfts\#63,#63,1661957,A4F2FC9C,b6e61be03fc40c33,Glow,bffb448856a84897,0.0128,Tin,bdc23fe4c22dd248,0.218,Say Aaah,e48e9b3167646633,0.0117,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,3228.1424811327165,0.005,OEM,5844,"Chopzy#63 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
64,C:\Users\Tynan\Documents\layer.bot\nfts\#64,#64,1153830,689EA4C2,b0718fcc33729d61,Solid,8800220088002200,0.0817,Shirt,b7c83de29d620fc0,0.0211,Big Grin,e4939b4d673431c3,0.006,Tin,b03030c6cfcfcbc9,0.1923,Large,ea6a95916a6e9591,0.0327,159.0277678385423,0.005,OEM,5844,"Chopzy#64 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
65,C:\Users\Tynan\Documents\layer.bot\nfts\#65,#65,1688963,870E8E9F,e0aeb3c3948e6969,Glow,8080bf2ec2fb95cb,0.0136,Tee,bfc02db4c02df04f,0.0136,Vape,b4ce9b31cd306639,0.0077,Cowboy,ad69c3c2969c3c69,0.0152,Average,ed6c92926d6c9293,0.5773,9365.276969450317,0.005,OEM,5844,"Chopzy#65 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
66,C:\Users\Tynan\Documents\layer.bot\nfts\#66,#66,1239647,C6CED5DB,b4cc1bd139e60c73,Stripz,a87da2afe606846b,0.0106,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4ce9b3961666493,0.0123,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,749.6112291282371,0.005,OEM,5844,"Chopzy#66 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
67,C:\Users\Tynan\Documents\layer.bot\nfts\#67,#67,1240480,E635F80F,b1c03bcc9ec64d71,Stripz,8a8b50eb5a579e61,0.0111,Tin,bdc23fe4c22dd248,0.218,Smiley,e4869b396d662693,0.013,Lids,e131949ececf6990,0.0478,Average,ed6c92926d6c9293,0.5773,14975.835931922262,0.005,OEM,5844,"Chopzy#67 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
68,C:\Users\Tynan\Documents\layer.bot\nfts\#68,#68,1142557,78B62935,85bd5a58a326cc73,Glow,95946a6a6a286f6d,0.0106,Tee,bfc02f30c22db2cb,0.0148,Big Grin,e4c69b3967662493,0.007,Blank,8000000000000000,1,Hearts,e575dcd863636640,0.0156,408608.89917493693,0.005,OEM,5844,"Chopzy#68 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
69,C:\Users\Tynan\Documents\layer.bot\nfts\#69,#69,1560022,F6F1D572,b5e01bc44dc6dd31,Glow,95e12a96699f466c,0.0123,Tin,bdc23fe4c22dd248,0.218,Smiley,e4c69b396c666683,0.0513,Lids,e9698e9696963349,0.0163,Flames,cc44b3a94c56b3ab,0.0144,1588869.756354831,0.005,OEM,5844,"Chopzy#69 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
70,C:\Users\Tynan\Documents\layer.bot\nfts\#70,#70,1747976,6901D442,b4c49bc139e22de3,Curlies,94d468e6a398b9b9,0.0084,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4ce9b3961666493,0.0123,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,8615.099996486377,0.005,OEM,5844,"Chopzy#70 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
71,C:\Users\Tynan\Documents\layer.bot\nfts\#71,#71,1333896,48ABE95E,b9c239ce0cb2cf61,Stripez,8aeb93998b3d8c23,0.0136,Shirt,b7c03dc20db26fd0,0.0139,Soop,e4869b69653066cf,0.004,Lids,e131949ececf6990,0.0478,Large,ea6a95916a6e9591,0.0327,3384313.934505425,0.005,OEM,5844,"Chopzy#71 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
72,C:\Users\Tynan\Documents\layer.bot\nfts\#72,#72,1017689,4A7FBEC,bcd20fc139b24e66,Glow,bafa449256ad45b1,0.0102,Tee,acd33dc219e49b34,0.0257,Big Grin,e4ce9b31656c6493,0.0137,Painted,b632c1c1c93ececc,0.1098,Bent,ed24929b6d64929b,0.0211,42317.015722802564,0.005,OEM,5844,"Chopzy#72 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
73,C:\Users\Tynan\Documents\layer.bot\nfts\#73,#73,1327438,1B8B0658,b4980fcd69627176,Glow,95e12a96699f466c,0.0123,Tee,bfc02fb0c32db249,0.0158,Smiley,e4c69b396466668b,0.0043,Painted,b232c1c9c93ececc,0.0345,Average,ed6c92926d6c9293,0.5773,258355.16542344438,0.005,OEM,5844,"Chopzy#73 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
74,C:\Users\Tynan\Documents\layer.bot\nfts\#74,#74,1278865,5E74BA95,b3c39cce29b31866,Stripez,aaef10c1cc7dcc26,0.0139,Tee,bfc02db4c02df04f,0.0136,Soop,e4939bcd653032c7,0.004,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,47650.279196745316,0.005,OEM,5844,"Chopzy#74 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
75,C:\Users\Tynan\Documents\layer.bot\nfts\#75,#75,1187346,8A8ED911,a4c89f3133d9c936,Glow,bafa449256ad45b1,0.0102,Tee,afc03f2798e22d98,0.019,Say Aaah,e4ce9b3167646623,0.0143,Lids,e0649c9e9bcb6386,0.0136,Average,ed6c92926d6c9293,0.5773,12487.035959267088,0.005,OEM,5844,"Chopzy#75 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
76,C:\Users\Tynan\Documents\layer.bot\nfts\#76,#76,1317447,EF1D345F,b5ce5bc039c42f62,Stripez,88e45b10db478e77,0.0114,Tin,bdc23fe4c22dd248,0.218,Tongue,e49e9b7186646633,0.0187,Painted,b632c1c1c93ececc,0.1098,Sneeze,ec6c93926c6c9393,0.0239,153333.98192381015,0.005,OEM,5844,"Chopzy#76 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
77,C:\Users\Tynan\Documents\layer.bot\nfts\#77,#77,1376487,2C4326B8,f3d38f8468722cb4,Glow,95957a5e6a3a6868,0.0127,Shirt,afd02f36c22dd249,0.0197,Bummed,a4c79b5d643231c7,0.0113,Tin,b03030c6cfcfcbc9,0.1923,Magnum,ee6491914e66b599,0.0142,28835.5772891224,0.005,OEM,5844,"Chopzy#77 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
78,C:\Users\Tynan\Documents\layer.bot\nfts\#78,#78,1167007,AAFF4776,c49d1b1c6467b1b6,Glow,95956a5e6a7a292a,0.0136,Tee,bfc02f34c22df20b,0.0234,Big Grin,e4c69b39643631ce,0.0067,Blank,8000000000000000,1,Flames,ec4493bb6c4492bb,0.0077,408088.643382761,0.005,OEM,5844,"Chopzy#78 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
79,C:\Users\Tynan\Documents\layer.bot\nfts\#79,#79,1520460,3347A6FD,e46093d29e9e2d69,Curlies,fc7788e0199aad0b,0.0109,Tee,bfc02f34c22df20b,0.0234,Bummed,e4ce9b316c3620cf,0.006,Cowboy,ad69c3c2969c3c69,0.0152,Bent,ed24929b6d64929b,0.0211,185812.6124398571,0.005,OEM,5844,"Chopzy#79 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
80,C:\Users\Tynan\Documents\layer.bot\nfts\#80,#80,1060930,87DAB218,84cc3be03de61c76,Glow,94906ac57f943e33,0.0111,Tin,bdc23fe4c22dd248,0.218,Bummed,e4ce9b316c3620cf,0.006,Blank,8000000000000000,1,Flames,ed6c92926d6d9292,0.0884,4674.856266869218,0.005,OEM,5844,"Chopzy#80 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
81,C:\Users\Tynan\Documents\layer.bot\nfts\#81,#81,1226068,DB9A3AD4,c46c5339c32ecd27,Curlies,94c568e6299bed0b,0.0213,Tee,bfc02f30c22db2cb,0.0148,Striped,e4c69b396d2466c3,0.0127,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,5494.866223415589,0.005,OEM,5844,"Chopzy#81 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
82,C:\Users\Tynan\Documents\layer.bot\nfts\#82,#82,1815021,5BFDC6F5,b7c49bc03dc62cf0,Flower Fun,8dd791e1b7701ce0,0.0111,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4ce9b3961666493,0.0123,Tin,b03030c6cfcfcbc9,0.1923,Hearts,e575dcd863636640,0.0156,137757.9416480789,0.005,OEM,5844,"Chopzy#82 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
83,C:\Users\Tynan\Documents\layer.bot\nfts\#83,#83,1832226,AD2A3834,c0a63b39f10ee669,Curlies,d4952a662d3a3da9,0.0138,Stellar,bdc23dc2833cc33c,0.0217,Cancer Stick,e4c69b3965c63493,0.0103,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,12186.588069998104,0.005,OEM,5844,"Chopzy#83 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
84,C:\Users\Tynan\Documents\layer.bot\nfts\#84,#84,1352685,6F9B4C11,b0d80fc539e23973,Glow,d0922f6dbe303873,0.0123,Tin,bdc23fe4c22dd248,0.218,Widget,bcc09f71e11e6097,0.0043,Painted,b232c1c9c93ececc,0.0345,Average,ed6c92926d6c9293,0.5773,18724.823916011108,0.005,OEM,5844,"Chopzy#84 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
85,C:\Users\Tynan\Documents\layer.bot\nfts\#85,#85,1735624,E0325E69,b5d30ec32db23c61,Curlies,95d56ace290a6f0b,0.0225,Tee,bdc22db2c92d32c3,0.0407,Big Grin,e4939b4d673431c3,0.006,Tin,b03030c6cfcfcbc9,0.1923,Sneeze,cab4954b6ab4995a,0.0095,24328.458518457697,0.005,OEM,5844,"Chopzy#85 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
86,C:\Users\Tynan\Documents\layer.bot\nfts\#86,#86,1307183,8A4A4CC7,8cc49bf13bc64c63,Glow,8080bf2ec2fb95cb,0.0136,Tin,bdc23fe4c22dd248,0.218,Tongue,e48e9b3986666633,0.011,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,584.2558109381849,0.005,OEM,5844,"Chopzy#86 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
87,C:\Users\Tynan\Documents\layer.bot\nfts\#87,#87,1186626,D44F3D4,b335c21cc66ec939,Solid,88ed770a886f66c6,0.0106,Tee,bfc00f34c32dd24b,0.0253,Big Grin,e5c69a3965666493,0.013,Lids,e131909ececf6991,0.0123,Sneeze,cab4954b6ab4995a,0.0095,807356.6336457803,0.005,OEM,5844,"Chopzy#87 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
88,C:\Users\Tynan\Documents\layer.bot\nfts\#88,#88,1017132,8F9AF718,f0cc1bb139c64c73,Solid,8800220088002200,0.0817,Tin,bdc23fe4c22dd248,0.218,Widget,e05a9b35a5ac26d3,0.0057,Blank,8000000000000000,1,Widget,ed6d9292266c9999,0.0148,309.94297049342924,0.005,OEM,5844,"Chopzy#88 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
89,C:\Users\Tynan\Documents\layer.bot\nfts\#89,#89,1798313,36D81FD8,94cc5bc839662f66,Glow,95856a8f6a1e293e,0.012,Tin,bdc23fe4c22dd248,0.218,Smiley,e4c69b396c666683,0.0513,Painted,b632c1c1c93ececc,0.1098,Sneeze,ec6c93926c6c9393,0.0239,145667.28282761967,0.005,OEM,5844,"Chopzy#89 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
90,C:\Users\Tynan\Documents\layer.bot\nfts\#90,#90,1425500,9BE8CA91,b1c31cd26dc71936,Glow,95957ade6a5a2928,0.0094,Tee,add23dc219e68b34,0.0223,Tats,e4869b39666631d3,0.006,Lids,e9698e9696963349,0.0163,Average,ed6c92926d6c9293,0.5773,11305.323249376912,0.005,OEM,5844,"Chopzy#90 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
91,C:\Users\Tynan\Documents\layer.bot\nfts\#91,#91,815802,C761BBF7,bc922fc36db26960,Stripez,8ad02cf9c44bec3b,0.0123,Tee,acd33dc219e49b34,0.0257,Striped,e4c69b396d2466c3,0.0127,Painted,b232c1c9c93ececc,0.0345,Bent,ed24929b6d64929b,0.0211,111684.61159163414,0.005,OEM,5844,"Chopzy#91 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
92,C:\Users\Tynan\Documents\layer.bot\nfts\#92,#92,1201506,5EBBEE4F,acce6e3133328d66,Solid,88ed770a886f66c6,0.0106,Tee,bfc02fb0ca2df209,0.0161,Big Grin,e4ce9b3971646493,0.0087,Lids,e0649c9e9bcb6386,0.0136,Average,ed6c92926d6c9293,0.5773,12015.827055143802,0.005,OEM,5844,"Chopzy#92 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
93,C:\Users\Tynan\Documents\layer.bot\nfts\#93,#93,1402157,F25B63DB,b0ce1bc03dc63df0,Stripez,8234a67cce2db07e,0.0122,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4c69b396c6624ce,0.0063,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,3386.903586762194,0.005,OEM,5844,"Chopzy#93 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
94,C:\Users\Tynan\Documents\layer.bot\nfts\#94,#94,1223111,B4E90F18,cc656338983ccf66,Hearts,ac4fd39236632785,0.0108,Tee,bfc02f34c22df20b,0.0234,Bummed,e4ce9b396c2620cf,0.013,Painted,b632c1c1c93ececc,0.1098,Large,ea6a95916a6e9591,0.0327,1102072.826711019,0.005,OEM,5844,"Chopzy#94 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
95,C:\Users\Tynan\Documents\layer.bot\nfts\#95,#95,965457,83DAFE2A,c9c43fc119b60f66,Solid,8800220088002200,0.0817,Tin,bdc23fe4c22dd248,0.218,Cancer Stick,e4c69b3965c63493,0.0103,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,7025.906793251026,0.005,OEM,5844,"Chopzy#95 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
96,C:\Users\Tynan\Documents\layer.bot\nfts\#96,#96,1845969,35E5A491,b7c01fc66966cc26,Curlies,95c56ac6298b6f0b,0.0257,Tin,bdc23fe4c22dd248,0.218,Widget,bce09f61603ce28f,0.01,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,41.32022375849878,0.005,OEM,5844,"Chopzy#96 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
97,C:\Users\Tynan\Documents\layer.bot\nfts\#97,#97,1360210,A0F4500E,90cc5f6c39362e66,Glow,94906bcf669c3a72,0.0094,Tin,bdc23fe4c22dd248,0.218,Widget,bcc09f71650e609f,0.0057,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,7698.5999968601645,0.005,OEM,5844,"Chopzy#97 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
98,C:\Users\Tynan\Documents\layer.bot\nfts\#98,#98,1472802,3A086504,b4924fc34dcc3c72,Stripz,826da05d862ffa2b,0.013,Tee,bdc22db2c92d32c3,0.0407,Tongue,e49e9b6986266633,0.013,Beanie,bc34c3c39a3cc3c3,0.0112,Average,ed6c92926d6c9293,0.5773,11896.989205147875,0.005,OEM,5844,"Chopzy#98 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
99,C:\Users\Tynan\Documents\layer.bot\nfts\#99,#99,1181328,D0E26E9E,96c41bc939760e67,Glow,95946a6a6f6a7a22,0.0109,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4ce9b31656466c3,0.0057,Painted,b632c1c1c93ececc,0.1098,Large,ea6a95916a6e9591,0.0327,117210.60717381063,0.005,OEM,5844,"Chopzy#99 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
100,C:\Users\Tynan\Documents\layer.bot\nfts\#100,#100,1515814,6B50CC64,b0ce1ba173ce2c33,Flower Fun,95d72b613b607ce0,0.0241,Stellar,bdc23dc2833cc33c,0.0217,Say Aaah,e4ce9b3167646623,0.0143,Tin,b03030c6cfcfcbc9,0.1923,Flames,cc44b3a94c56b3ab,0.0144,14984.462910097778,0.005,OEM,5844,"Chopzy#100 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
101,C:\Users\Tynan\Documents\layer.bot\nfts\#101,#101,1876592,1746C625,b4d49bc119d61c67,Curlies,94d468e6a398b9b9,0.0084,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4c69b3965646693,0.034,Beanie,bc34c3c3983cc3d3,0.0413,Average,ed6c92926d6c9293,0.5773,22904.067303007363,0.005,OEM,5844,"Chopzy#101 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
102,C:\Users\Tynan\Documents\layer.bot\nfts\#102,#102,1404015,8DA35AE5,c1cc3f613136b366,Glow,d0922f6dbe103973,0.0119,Tin,bdc23fe4c22dd248,0.218,Vape,a4ce9b31cd326639,0.013,Lids,e0649c9e9bcb6386,0.0136,Average,ed6c92926d6c9293,0.5773,49097.12696959537,0.005,OEM,5844,"Chopzy#102 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
103,C:\Users\Tynan\Documents\layer.bot\nfts\#103,#103,991489,9D75D735,b7c41bcc3b660cf0,Solid,8800220088002200,0.0817,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4869b39613626cf,0.007,Tin,b03030c6cfcfcbc9,0.1923,Shower,e49b9b64649b9a64,0.0119,2004.5516954438103,0.005,OEM,5844,"Chopzy#103 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
104,C:\Users\Tynan\Documents\layer.bot\nfts\#104,#104,1669784,7BB55F8,c6c41b7133c61d73,Curlies,c45729e2893afd0b,0.0125,Tin,bdc23fe4c22dd248,0.218,Tongue,e48e9b3986666633,0.011,Blank,8000000000000000,1,Nozzle Port,e626999966669999,0.0411,8928.770731489542,0.005,OEM,5844,"Chopzy#104 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
105,C:\Users\Tynan\Documents\layer.bot\nfts\#105,#105,1072296,EA396FD5,94cc1b7939664c76,Glow,95946a6a6f6a7a22,0.0109,Tin,bdc23fe4c22dd248,0.218,Smiley,e4c69b396c666683,0.0513,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,728.9797274091113,0.005,OEM,5844,"Chopzy#105 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
106,C:\Users\Tynan\Documents\layer.bot\nfts\#106,#106,1614381,CD517B26,b5c21b966d364c36,Glow,95957a5e6a5a2968,0.0106,Shirt,b7c03dc20db26fd0,0.0139,Widget,bce09f61603ce28f,0.01,Painted,b03030c6cfcfcb99,0.045,Flames,ed6c92926d6d9292,0.0884,1706139.5705428317,0.005,OEM,5844,"Chopzy#106 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
107,C:\Users\Tynan\Documents\layer.bot\nfts\#107,#107,1515834,29121107,c464c30db33acd67,Curlies,94c568e69b9bc90b,0.0161,Tee,bfc02f34c22df20b,0.0234,Big Grin,e4939b4d673431c3,0.006,Beanie,bc34c3c3983cc3d3,0.0413,Average,ed6c92926d6c9293,0.5773,111328.57685742709,0.005,OEM,5844,"Chopzy#107 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
108,C:\Users\Tynan\Documents\layer.bot\nfts\#108,#108,1294777,6D8384EC,b0cc1fc439e23ce6,Glow,95957a5e6a5a286a,0.013,Tin,bdc23fe4c22dd248,0.218,Smiley,e4929b6d653231d3,0.005,Painted,b632c1c1c93ececc,0.1098,Flames,ed6c92926d6d9292,0.0884,36353.443016847654,0.005,OEM,5844,"Chopzy#108 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
109,C:\Users\Tynan\Documents\layer.bot\nfts\#109,#109,1376584,7F056181,a4cc1bd17dc62c33,Glow,95957ade6a4a2968,0.0239,Painted,add22dd2c23dd249,0.0156,Say Aaah,e4ce9b3167646623,0.0143,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,4645.965101034038,0.005,OEM,5844,"Chopzy#109 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
110,C:\Users\Tynan\Documents\layer.bot\nfts\#110,#110,1031121,A4872A61,b8c32dc63db2c961,Stripez,8aeb93998b3d8c23,0.0136,Tee,add23dc219e68b34,0.0223,Big Grin,e4d69a6d653464c3,0.0077,Lids,e9698e9696963349,0.0163,Average,ed6c92926d6c9293,0.5773,7813.973422363455,0.005,OEM,5844,"Chopzy#110 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
111,C:\Users\Tynan\Documents\layer.bot\nfts\#111,#111,1327731,8D81FE0,a6e69bc82be61d22,Glow,8080bf2ec2fb95cb,0.0136,Tin,bdc23fe4c22dd248,0.218,Say Aaah,e4869b69633626cd,0.012,Painted,b030308bcbcbcfce,0.0078,Average,ed6c92926d6c9293,0.5773,74904.59114592115,0.005,OEM,5844,"Chopzy#111 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
112,C:\Users\Tynan\Documents\layer.bot\nfts\#112,#112,1214076,69E46824,a4c23dd33dc60db2,Stripez,8ad02cf9c44bec3b,0.0123,Tee,bdc22db2c92d32c3,0.0407,Big Grin,e4ce9b3965646493,0.0066,Umbrella,f77f8c889b73a080,0.0147,Nozzle Port,e626999966669999,0.0411,20388806.132763676,0.005,OEM,5844,"Chopzy#112 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
113,C:\Users\Tynan\Documents\layer.bot\nfts\#113,#113,1943836,9A4E137C,b5cc5bc139e42d62,Curlies,95d56ace290a6f0b,0.0225,Tin,bdc23fe4c22dd248,0.218,Tongue,e49e9b6986266633,0.013,Painted,b632c1c1c93ececc,0.1098,Sneeze,ec6c93926c6c9393,0.0239,77689.21750806383,0.005,OEM,5844,"Chopzy#113 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
