NFT No,File Path,Name,Size (KB),CRC Value,NFT ID,Containment Field,Containment Field ID,Containment Field %,Heart Humidor,Heart Humidor ID,Heart Humidor %,Brain Bucket,Brain Bucket ID,Brain Bucket %,Exhaust Spout,Exhaust Spout ID,Exhaust Spout %,Aroma Nozzle,Aroma Nozzle ID,Aroma Nozzle %,Rarity Score,Listing Price,Rarity Type,Rarity Counts,Description,Listed on OpenSea?,Contract Address,token_id
38,C:\Users\twintersx\Documents\layer.bot\finals\#38.PNG,#38,1153830,689EA4C2,b0718fcc33729d61,Solid,8800220088002200,0.0817,Shirt,b7c83de29d620fc0,0.0211,Big Grin,e4939b4d673431c3,0.006,Tin,b03030c6cfcfcbc9,0.1923,Large,ea6a95916a6e9591,0.0327,159.0277678385423,0.005,OEM,1515,"#38 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1012,C:\Users\twintersx\Documents\layer.bot\finals\#1012.PNG,#1012,1166424,D43B8B3D,a4c31fb16dc43d32,Flower Fun,95d72b612b607ce1,0.012,Tee,bfc02fb0c32db249,0.0158,Tongue,e4ce9b31c6666263,0.005,Red,b03030c6cfcfcb99,0.045,Average,ed6c92926d6c9293,0.5773,203024.10082859005,0.005,OEM,1515,"#1012 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
130,C:\Users\twintersx\Documents\layer.bot\finals\#130.PNG,#130,882391,D28B0F8C,ccc433712fcc9c33,Solid,cc993366cc993366,0.0112,Tin,bdc23fe4c22dd248,0.218,Tongue,e49e9b7186646633,0.0187,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,709.453484710653,0.005,OEM,1515,"#130 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1362,C:\Users\twintersx\Documents\layer.bot\finals\#1362.PNG,#1362,1167223,C6056F6,a4cc9bd139c62cf2,Stripez,aaef10c1cc7dcc26,0.0139,Blue,ad04fb24937c836d,0.0936,Big Grin,e4ce9b31656c6493,0.0137,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,1331.397672838291,0.005,OEM,1515,"#1362 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
745,C:\Users\twintersx\Documents\layer.bot\finals\#745.PNG,#745,1104339,706EF519,b1930ece63346c67,Glow,95812b926139df76,0.0122,Shirt,b7c83dc24db00ff0,0.0158,Tongue,e5929a6d66307167,0.013,Tin,b03030c6cfcfcbc9,0.1923,Bent,ed24929b6d64929b,0.0211,1278560.6756825354,0.005,OEM,1515,"#745 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
95,C:\Users\twintersx\Documents\layer.bot\finals\#95.PNG,#95,1032616,8BE07A20,b7c61bc03dc62cf0,Solid,cccc3333cccc3333,0.013,Tin,bdc23fe4c22dd248,0.218,Smiley,e4c69b396c666683,0.0513,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,3178.478750653752,0.005,OEM,1515,"#95 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
937,C:\Users\twintersx\Documents\layer.bot\finals\#937.PNG,#937,1297365,C67676B4,e68ccb39722eb027,Glow,95906a6b6e786f30,0.0105,Tee,b7c02f34c22db2cb,0.0058,Tongue,e4ce9b31c6666265,0.0032,Beanie,bc34c3c31c3cc3d3,0.0138,Shades,e3669c9863679c98,0.0127,543410.334577743,0.005,OEM,1515,"#937 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
898,C:\Users\twintersx\Documents\layer.bot\finals\#898.PNG,#898,1542231,204C193F,b4c89bc3693e5836,Glow,95945ade6a4a696a,0.0116,Tee,bfc02f30c32db0cb,0.0039,Widget,bcc09f61e13e608f,0.0042,Beanie,bc34c3c31c3cc3d3,0.0138,Average,ed6c92926d6c9293,0.5773,10820.84975180866,0.005,OEM,1515,"#898 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1425,C:\Users\twintersx\Documents\layer.bot\finals\#1425.PNG,#1425,1576058,1CBE10A,b48e1fd129c26d72,Curlies,95c52ac6298f6f0b,0.0127,Shirt,b7c83dc24db00ff0,0.0158,Say Aaah,e48e9b31cbc46633,0.0034,Painted,b632c1c1c93ececc,0.1098,Hearts,e575dcd863636640,0.0156,855723259.1593262,0.01,Luxury,147,"#1425 is seen as LUXURY in TinMania.
There exists only 147 LUXURY Chopzies in the entire metaverse of TinMania.  
",no,,
389,C:\Users\twintersx\Documents\layer.bot\finals\#389.PNG,#389,1178495,10F68E56,e4c83fd169c66c31,Glow,d892676d9e903173,0.0116,Painted,add22dd2c23dd249,0.0156,Widget,bcc09f71650e609f,0.0057,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,49777.89997431881,0.005,OEM,1515,"#389 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1551,C:\Users\twintersx\Documents\layer.bot\finals\#1551.PNG,#1551,1071093,53779368,bcc33ec33cc62c91,Stripez,88e45b10db478e77,0.0114,Tee,bcc23dd30cc33ed0,0.0078,Widget,e4ce9a3119c6669b,0.0044,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,23023271.120498337,0.005,OEM,1515,"#1551 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1409,C:\Users\twintersx\Documents\layer.bot\finals\#1409.PNG,#1409,1751893,F8CFB672,86c61bc579cc1c76,Glow,95856a8f6a1e293e,0.012,Blue,ad04fb24937c836d,0.0936,Say Aaah,e48e9b31663c6663,0.0031,Painted,b03030cfcfcbcb31,0.0072,Average,ed6c92926d6c9293,0.5773,69095085.3212823,0.005,OEM,1515,"#1409 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
748,C:\Users\twintersx\Documents\layer.bot\finals\#748.PNG,#748,1679233,3DA8FB8D,d3a70e392666d938,Glow,c2872fab353d3434,0.0127,Tee,afc03f2798e22d98,0.019,Tats,e5c69a39316633cc,0.005,Lids,e9698e9696963349,0.0163,Nozzle Port,e626999966669999,0.0411,117534.90287091931,0.005,OEM,1515,"**#748 is seen as OEM in TinMania.**
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",yes,0x2953399124f0cbb46d2cbacd8a89cf0599974963,60674814258320342811872185747820543606661342593621638378285445005975278845953
843,C:\Users\twintersx\Documents\layer.bot\finals\#843.PNG,#843,1060543,F685BCBB,b4c39fd06dc42cb2,Stripez,8aed88efc017c566,0.0123,Shirt,afc02dd6c92dc2c9,0.005,Say Aaah,e4ce9b31cb646493,0.0032,Red,b03030c6cfcfcb99,0.045,Average,ed6c92926d6c9293,0.5773,3129.542237162657,0.005,OEM,1515,"#843 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
372,C:\Users\twintersx\Documents\layer.bot\finals\#372.PNG,#372,2693236,D70D0268,ac0e7b0361962df3,Sky,a01af126ce788df3,0.0109,Stellar,bdc23dc2833cc33c,0.0217,Cancer Stick,e4869b3965663693,0.0073,Tin,b03030c6cfcfcbc9,0.1923,Sneeze,ec6c93926c6c9393,0.0239,19961.644498561796,0.005,OEM,1515,"**#372 is seen as OEM in TinMania.**
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",yes,0x2953399124f0cbb46d2cbacd8a89cf0599974963,60674814258320342811872185747820543606661342593621638378285444978487488151553
46,C:\Users\twintersx\Documents\layer.bot\finals\#46.PNG,#46,1060930,87DAB218,84cc3be03de61c76,Glow,94906ac57f943e33,0.0111,Tin,bdc23fe4c22dd248,0.218,Bummed,e4ce9b316c3620cf,0.006,Blank,8000000000000000,1,Painted,ed6c92926d6d9292,0.0884,4674.856266869218,0.005,OEM,1515,"#46 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1679,C:\Users\twintersx\Documents\layer.bot\finals\#1679.PNG,#1679,1585928,7A129A07,b5c31fd22de24c32,Glow,95945ade6a4a696a,0.0116,Shirt,afd02dd6c02dd269,0.0111,Big Grin,e4ce9b13676c24c3,0.0039,Tin,b03030c6cfcfcbc9,0.1923,Hearts,e575dcd863636640,0.0156,663820320.0548453,0.01,Luxury,147,"#1679 is seen as LUXURY in TinMania.
There exists only 147 LUXURY Chopzies in the entire metaverse of TinMania.  
",no,,
1056,C:\Users\twintersx\Documents\layer.bot\finals\#1056.PNG,#1056,1172677,A1F6A96D,8ccc31d327c6cf31,Hearts,ac4fd39236632785,0.0108,Shirt,b5c23dc22db20ff0,0.007,Smiley,e4ce9a33656c64c3,0.0128,Painted,b03030cbcbcbcbcd,0.0028,Painted,ed6c92926d6d9292,0.0884,149632.50257367903,0.005,OEM,1515,"#1056 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1309,C:\Users\twintersx\Documents\layer.bot\finals\#1309.PNG,#1309,1779590,D4E423E0,b1e31ed0cecec930,Glow,95946a5e6a7a2978,0.0095,Shirt,bfc03ec19c628df0,0.0033,Vape,a4db9b61c12c993e,0.0028,Lids,e131949ececf6990,0.0478,Average,ed6c92926d6c9293,0.5773,3814.581872427946,0.005,OEM,1515,"#1309 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1508,C:\Users\twintersx\Documents\layer.bot\finals\#1508.PNG,#1508,1593049,47C5CA60,a5c939d32ec68e32,Flower Fun,95d72b613b607ce0,0.0241,Shirt,afd02dd6c02dd269,0.0111,Smiley,e4c69b39646666c3,0.0064,Poppies,f9694c86969696b2,0.0109,Average,ed6c92926d6c9293,0.5773,92822219.59879203,0.005,Luxury,147,"#1508 is seen as LUXURY in TinMania.
There exists only 147 LUXURY Chopzies in the entire metaverse of TinMania.  
",no,,
1609,C:\Users\twintersx\Documents\layer.bot\finals\#1609.PNG,#1609,878617,D3B0443C,b6d39bd90dc62c30,Solid,89ad07a50dc537cb,0.0136,Tee,bfc02f30c82fb0cb,0.0072,Smiley,e4c69b39646666c3,0.0064,Blue,b03030cecfcfcb89,0.0658,Average,ed6c92926d6c9293,0.5773,42006951.95897062,0.005,OEM,1515,"#1609 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1095,C:\Users\twintersx\Documents\layer.bot\finals\#1095.PNG,#1095,1401447,6409D3CA,a66192c39ece2d69,Stripez,aaef10c1cc7dcc26,0.0139,Rivets,ad04fb24927d826f,0.0078,Big Grin,e5869a79652c66c3,0.0035,Cowboy,ad69c3c2969c3c69,0.0152,Flames,c656b1a94e56b1a9,0.0041,2249607.4435011093,0.005,OEM,1515,"#1095 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1004,C:\Users\twintersx\Documents\layer.bot\finals\#1004.PNG,#1004,1270546,B4CE152,c4e483399b8ea727,Curlies,94c568e69b9bc90b,0.0161,Shirt,b7c83dd2c9302fd0,0.0042,Say Aaah,e48e9b318f662693,0.0039,Painted,b232c1c9c93ececc,0.0345,Average,ed6c92926d6c9293,0.5773,3118.5554564218746,0.005,OEM,1515,"#1004 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
26,C:\Users\twintersx\Documents\layer.bot\finals\#26.PNG,#26,1288667,3FE9F6FA,849c5b39636ee433,Glow,94926b4f661c3a73,0.0356,Tee,bfc02f30c22db2cb,0.0148,Tongue,e49e9b7186646663,0.0107,Blank,8000000000000000,1,Shower,e49b9b64649b9a64,0.0119,159492.88916902928,0.005,OEM,1515,"#26 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
935,C:\Users\twintersx\Documents\layer.bot\finals\#935.PNG,#935,1891051,7DF08CB8,94cb1b716d663c31,Glow,95957ade6a5a2928,0.0094,Shirt,b7c83de29d620fc0,0.0211,Big Teeth,e48edb71319664c9,0.005,Painted,b0303082cfcfcfcd,0.0034,Average,ed6c92926d6c9293,0.5773,184.27676896484365,0.005,OEM,1515,"#935 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1480,C:\Users\twintersx\Documents\layer.bot\finals\#1480.PNG,#1480,1744384,F034626,b5e61bc839e64c70,Glow,bffb448856a84897,0.0128,Tattoo,bdc23fe4c22d9249,0.0142,Smiley,e4c69b39646666c3,0.0064,Tin,b03030c6cfcfcbc9,0.1923,Hearts,e575dcd863636640,0.0156,286561491.80239505,0.005,Luxury,147,"#1480 is seen as LUXURY in TinMania.
There exists only 147 LUXURY Chopzies in the entire metaverse of TinMania.  
",no,,
218,C:\Users\twintersx\Documents\layer.bot\finals\#218.PNG,#218,1215650,D24FCBF3,e3bd8a3cc32cc833,Glow,80ff26c936996897,0.0116,Tee,bfc00f34c32dd24b,0.0253,Say Aaah,e5929a6967346663,0.0067,Painted,b03030cecfcb8b9b,0.0075,Average,ed6c92926d6c9293,0.5773,19910.36354332794,0.005,OEM,1515,"#218 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
418,C:\Users\twintersx\Documents\layer.bot\finals\#418.PNG,#418,1759377,B776F524,b4641bd29e8e2d69,Glow,95956a5e6a7a292a,0.0136,Tin,bdc23fe4c22dd248,0.218,Widget,bcc09f71e01e609f,0.011,Cowboy,ad69c3c2969c3c69,0.0152,Average,ed6c92926d6c9293,0.5773,584.2558109381849,0.005,OEM,1515,"#418 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
386,C:\Users\twintersx\Documents\layer.bot\finals\#386.PNG,#386,1252617,5D43CBEE,acc23dd339c64d70,Curlies,fc7788e0199aad0b,0.0109,Tee,add23dc219e68b34,0.0223,Smiley,e4c69b396d666483,0.0177,Blank,8000000000000000,1,Bent,ed24929b6d64929b,0.0211,4348.015131092656,0.005,OEM,1515,"#386 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
5,C:\Users\twintersx\Documents\layer.bot\finals\#5.PNG,#5,1689339,436ED1D,b6c61bc139c40f67,Curlies,ebaa56199ce64646,0.0127,Tin,bdc23fe4c22dd248,0.218,Say Aaah,e4ce9b3166646633,0.0057,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,5698.176375628785,0.005,OEM,1515,"#5 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1264,C:\Users\twintersx\Documents\layer.bot\finals\#1264.PNG,#1264,1562104,D8561A36,b1c21fc03dc61df2,Curlies,fc7788e0199aad0b,0.0109,Blue,ad04fb24937c836d,0.0936,Cancer Stick,a4e1db1fc3cc3461,0.0026,Blue,b03030cecfcfcb89,0.0658,Average,ed6c92926d6c9293,0.5773,25802.99998947638,0.005,OEM,1515,"#1264 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
484,C:\Users\twintersx\Documents\layer.bot\finals\#484.PNG,#484,1216503,D996FFC,a4da1fc129c43fb2,Flower Fun,95d72b612b607ce1,0.012,Tee,bfc02fb0c32df209,0.0207,Tongue,e49e9b6986266633,0.013,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,1314.664259463821,0.005,OEM,1515,"#484 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1685,C:\Users\twintersx\Documents\layer.bot\finals\#1685.PNG,#1685,923474,46A3C97E,c6b3b399ca6ccc21,Glow,8084bf07c5f79587,0.0128,Tee,bfd02f34c22df209,0.0058,Smiley,e4c69b39646666c3,0.0064,Blue,b03030cecfcfcb89,0.0658,Average,ed6c92926d6c9293,0.5773,55405721.118297465,0.005,OEM,1515,"#1685 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1115,C:\Users\twintersx\Documents\layer.bot\finals\#1115.PNG,#1115,921880,CF67D689,cc343339e6649b33,Solid,8800220088002200,0.0161,Gold,ad00ff24837d836d,0.092,Big Grin,e5869a79652c66c3,0.0035,Lids,e9698e9696963349,0.0163,Average,ed6c92926d6c9293,0.5773,1155.10911461025,0.005,OEM,1515,"#1115 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1105,C:\Users\twintersx\Documents\layer.bot\finals\#1105.PNG,#1105,1964425,AE1F8E1A,c03c639e933e6969,Curlies,d4952a662d3a3da9,0.0138,Tee,eb906b94d22ec03f,0.0052,Big Grin,e5869a69653c66c3,0.0059,Cowboy,ad69c3c2969c3c69,0.0152,Average,ed6c92926d6c9293,0.5773,125.52185712098047,0.005,OEM,1515,"#1105 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
217,C:\Users\twintersx\Documents\layer.bot\finals\#217.PNG,#217,2680266,19A8B4E7,ac0ef3817dc60c73,Sky,a01af126ce788df3,0.0109,Rivets,bdc23fc4d22d9249,0.0177,Widget,e05a9b35a5ac26d3,0.0057,Painted,b030308bcbcbcfce,0.0078,Average,ed6c92926d6c9293,0.5773,20374.04879169055,0.005,OEM,1515,"#217 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
73,C:\Users\twintersx\Documents\layer.bot\finals\#73.PNG,#73,1407942,84BE6DDD,a5f31ed24dc64d30,Glow,bffb448856a84897,0.0128,Tee,acd33dc219e49b34,0.0257,Big Grin,e4c69b3965646693,0.034,Lids,e131949ececb6992,0.0136,Sneeze,ec6c93926c6c9393,0.0239,240355.0332266798,0.005,OEM,1515,"#73 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1088,C:\Users\twintersx\Documents\layer.bot\finals\#1088.PNG,#1088,1304902,A53F85BE,a4d33ed30cc32db4,Stripez,aaef10c1cc7dcc26,0.0139,Shirt,acd32cc31ce22dd6,0.0043,Bummed,e4cc9bb3646c658a,0.002,Lids,e9698e9696963349,0.0163,Average,ed6c92926d6c9293,0.5773,7645.326513967122,0.005,OEM,1515,"**#1088 is seen as OEM in TinMania.**
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",yes,0x2953399124f0cbb46d2cbacd8a89cf0599974963,60674814258320342811872185747820543606661342593621638378285444929009464901633
892,C:\Users\twintersx\Documents\layer.bot\finals\#892.PNG,#892,2109387,1122BFB6,c1395b3cc44ecc3b,Glow,95947ade6a5a2968,0.0122,Tee,bfc02f34c32df00b,0.0058,Big Teeth,e4ce9b71313664c9,0.0105,Flowers,f979309486cecd49,0.0108,Average,ed6c92926d6c9293,0.5773,13146.642594638206,0.005,OEM,1515,"#892 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
541,C:\Users\twintersx\Documents\layer.bot\finals\#541.PNG,#541,1384560,446FE986,b6cc1bc139e60cf2,Flower Fun,95d72b613b607ce0,0.0241,Tin,bdc23fe4c22dd248,0.218,Striped,e4c69b39656466c3,0.0143,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,329.7045240149093,0.005,OEM,1515,"#541 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1073,C:\Users\twintersx\Documents\layer.bot\finals\#1073.PNG,#1073,1662428,28E7B31C,cc646361939ccf65,Curlies,94c568e69b9bc90b,0.0161,Gold,ad00ff24837d836d,0.092,Big Grin,e4c69a79652c66c3,0.0133,Poppies,f9694c86969696b2,0.0109,Average,ed6c92926d6c9293,0.5773,107289.75194111955,0.005,OEM,1515,"#1073 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
125,C:\Users\twintersx\Documents\layer.bot\finals\#125.PNG,#125,1627227,EAFE4066,b5c23bd26dc26d30,Flower Fun,95d72b613b607ce0,0.0241,Shirt,b7c03dc20db26fd0,0.0139,Widget,e4c69b396c2666c3,0.0107,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,26889.7841110264,0.005,OEM,1515,"#125 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
977,C:\Users\twintersx\Documents\layer.bot\finals\#977.PNG,#977,1936737,991017B1,94cc5b61386e3c73,Glow,95947a5e6a5a296a,0.0114,Rivet,bdc23dc4d22d92c9,0.0047,Happy,e49e9b6138b664c9,0.0082,Beanie,bc34c3c31c3cc3d3,0.0138,Average,ed6c92926d6c9293,0.5773,11010.689221138638,0.005,OEM,1515,"#977 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
338,C:\Users\twintersx\Documents\layer.bot\finals\#338.PNG,#338,1505409,B68C69F5,95cc1b7039e63c72,Glow,95956a5e6a7a292a,0.0136,Tin,bdc23fe4c22dd248,0.218,Cancer Stick,e4c69b3965c63493,0.0103,Blank,8000000000000000,1,Sneeze,ec6c93926c6c9393,0.0239,1370154.2822220991,0.005,OEM,1515,"#338 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
498,C:\Users\twintersx\Documents\layer.bot\finals\#498.PNG,#498,997756,2A287551,b6d28dc339720ce6,Stripez,aaef10c1cc7dcc26,0.0139,Tee,bfc02fb0ca2df209,0.0161,Soop,e4b39acd653032c7,0.0063,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,1134.9619506162485,0.005,OEM,1515,"**#498 is seen as OEM in TinMania.**
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",yes,0x2953399124f0cbb46d2cbacd8a89cf0599974963,60674814258320342811872185747820543606661342593621638378285444963094325362689
869,C:\Users\twintersx\Documents\layer.bot\finals\#869.PNG,#869,1372866,8F416924,e5c99eb038c36de0,Flower Fun,8dd791e1b7701ce0,0.0111,Shirt,b7c83dd2c9302fd0,0.0042,Happy,e49e9b6138b664c9,0.0082,Lids,e969cc96969292ce,0.0039,Widget,e9699296266c9b99,0.0183,4922.955742627873,0.005,OEM,1515,"#869 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1584,C:\Users\twintersx\Documents\layer.bot\finals\#1584.PNG,#1584,1537293,90DF440D,a9f9199426cecc63,Stripz,8a8b50eb5a579e61,0.0111,Blue,ad04fb24937c836d,0.0936,Say Aaah,e4969b6966346663,0.0036,Flowers,f979309486cecd49,0.0108,Average,ed6c92926d6c9293,0.5773,42881834.73392895,0.005,OEM,1515,"#1584 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
181,C:\Users\twintersx\Documents\layer.bot\finals\#181.PNG,#181,1165432,65B53E8E,a0db93914de65d34,Stripz,826da05d862ffa2b,0.013,Tee,bfc02f34c22df20b,0.0234,Big Grin,e4c69b396c6624ce,0.0063,Tin,b03030c6cfcfcbc9,0.1923,Painted,ed6c92926d6d9292,0.0884,193378.9692539861,0.005,OEM,1515,"#181 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
308,C:\Users\twintersx\Documents\layer.bot\finals\#308.PNG,#308,1509203,48FA074B,c4d63b996c66cd24,Curlies,94c568e6299bed0b,0.0213,Tee,bfc02fb0ca2df209,0.0161,Bummed,e4c69b396c2626cd,0.0297,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,422.9018206268889,0.005,OEM,1515,"#308 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1657,C:\Users\twintersx\Documents\layer.bot\finals\#1657.PNG,#1657,1472759,6B56BD61,b4ce98c939c62d66,Curlies,fc7788e0199aad0b,0.0109,Tee,bfc02db4c02df04f,0.0136,Widget,e4869b7967266661,0.0033,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,32249037.42000248,0.005,OEM,1515,"#1657 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
